 CURSO BÁSICO CINEMA 4D ESSENTIAL TRAINING PRESENCIAL ,ACADEMY MAXON,Curso,Nivel básico,,36h,11 Días,,Bogotá (Colombia),,,,,,,[Bogotá(Colombia)],"[Porque 3 dimensiones,Que campos trabaja,Como se trabaja en un entorno 3D,Como configurar,Como modelar con una malla limpia,Iluminación y como funciona,Como modelar fácilmente con deformación,Iluminación omnidireccional y focal,Render standard,Render. Cielos físicos semi reales,Iluminación ambiente y área,Sombras,Render,Texturas. Desde Matriz hasta conector,Repasaremos las jerarquías de trabajo,Iluminación dispersa y iluminación en textura,Cajas de luz y sin fin,Configuración ambiente y HDRI,Frame y Keyframe. Clothing,Cámara,Cámara desenfoque,Etiquetas rígidos,Etiquetas colisionadores. Hair y cámara,Técnicas y configuraciones,Render e iluminación. Examen]",
 Animación 3D para no animadores con Cinema 4D ,DOMESTIKA,Curso,,Online,,,Fechas a elegir,,,,,,,,Online,"[Modelado,Render,Cinema 4D,Animación 3D,Texturizado,Modos de clonado,Efectos mograph,Hacer el muñeco que baila,Render con Cinema 4D,Render con Octane]",<p> Unidades </p><p>Presentación</p><p>Influencias</p><p>Modos de clonado</p><p>Efectos mograph I</p><p>Efectos mograph II</p><p>Más opciones del módulo + animar con Capuccino</p><p>Cosas duras</p><p>Cosas blandas</p><p>Mini proyecto: maltratando una cabeza I</p><p>Mini proyecto: maltratando una cabeza II</p><p>Hacer el muñeco que baila</p><p>Render con Cinema 4D</p><p>Render con Octane</p><p>Juntando todo en After Effects</p><p>Integración con imagen real</p><p>Edición con After Effects</p><p>Animación 3D para no animadores con Cinema 4D</p><p> </p>
 Introducción exprés al 3D: de cero a render con Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Imagen,Modelado,Presentación,Videojuegos,Render,Escaneado,Gráficos,Creación de videojuegos,Cinema 4D,Ilustrador,Modelado 3D,Interface de Cinema 4D]","<p>
 Unidades 
</p><p>Presentación</p><p>Influencias</p><p>Interface de Cinema 4D - Parte 1</p><p>Interface de Cinema 4D - Parte 2</p><p>Interface de Cinema 4D - Parte 3</p><p>Materiales</p><p>Dónde conseguir objetos</p><p>Cómo funciona el escenario Domestika - Parte 1</p><p>Cómo funciona el escenario Domestika - Parte 2</p><p>Boceto</p><p>Modelado</p><p>Render y materiales</p><p>Edición en Photoshop</p><p>Boceto</p><p>Modelado</p><p>Materiales y render</p><p>Edición en Photoshop</p><p>¿Qué es el escaneado 3D?</p><p>Fotografiar el modelo</p><p>De las fotos al ordenador</p><p>DJ del los vértices</p><p>Edición en Photoshop</p><p>Introducción exprés al 3D: de cero a render con Cinema 4D</p><p>
Comprar 39,90 €    
</p>"
 Ilustración 3D con Cinema 4D ,DOMESTIKA,Curso,,Online,,,Fechas a elegir,,,,,,,,Online,"[Ilustración,Tipografía,Banners,Cinema 4D,Impresión,Render de animación,Salida para impresión,Moviendo los personajes,Moviendo los elementos,Animando la tipografía,Escena de render]",
 Introducción a Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Modelado,Postproducción,Render,Cámara,Cinema 4D,Telas,Curvas de animación,Configuración de la cámara,Renderizar vídeo,Renderizar estático,Fractura Voronoi,Objetos dinámicos telas,Materiales transparentes]",
 Técnicas de iluminación con Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Postproducción,Cinema 4D,Motion Graphics,Iluminación digital,Iluminacion,Iluminación de Escenas,Preparación de escena,Iluminación de producto publicitario,Iluminación de producto,Iluminación en Motion Graphics,Efectos post renderizado]",<p>U1</p><p>Introducción</p><p>Presentación</p><p>Influencias</p><p>¿Qué haremos en este curso?</p><p>U2</p><p>El arte de la iluminación digital</p><p>¿Qué es la iluminación digital?</p><p>Aspectos clave de la iluminación</p><p>Tipos de luz y roles</p><p>Personaje: Preparación de escena</p><p>Personaje: Iluminación (parte 1)</p><p>Personaje: Iluminación (parte 2)</p><p>Personaje: iluminación (parte 3)</p><p>Personaje: iluminación (parte 4)</p><p>U3</p><p>Iluminación de producto publicitario</p><p>Brief y referencias</p><p>Iluminación de producto (parte 1)</p><p>Iluminación de producto (Parte 2)</p><p>Iluminación de producto (Parte 3)</p><p>Pases de render</p><p>Retoque final (compositing o postproducción)</p><p>U4</p><p>Técnicas e iluminación en Motion Graphics</p><p>Brief y referencias</p><p>Iluminación de escenas (parte 1)</p><p>Iluminación de escenas (parte 2)</p><p>Iluminación de escenas (parte 3)</p><p>Efectos post renderizado y retoques finales</p><p>PF</p><p>Proyecto final</p><p>Técnicas de iluminación con Cinema 4D</p>
 Composiciones con Cinema 4D y OctaneRender ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Ilustración,Composición,Cinema 4D,Tipos de luces,Boceto,PALETA DE COLOR,Creando materiales,Etiquetas de cámara en Octane,Configuración del render,Etiqueta de capas,Salida a medios]","<p>U1</p><p>Introducción</p><p>Presentación</p><p>Influencias</p><p>U2</p><p>Preparación</p><p>Referencias</p><p>Moodboard</p><p>Paleta de color</p><p>Boceto</p><p>U3</p><p>Modelando las cosas</p><p>Un robot (Parte I)</p><p>Un robot (Parte II)</p><p>Posando al robot</p><p>Modelando su entorno</p><p>Modelado de humanos a partir de geometría</p><p>Esculpiendo al humano</p><p>U4</p><p>Colores y texturas</p><p>Escena de render con dos luces de área</p><p>Creando materiales</p><p>UV básico para nuestros objetos.</p><p>Poniendo texturas a nuestros personajes</p><p>Tipos de luces</p><p>U5</p><p>Composición y salida</p><p>Composición</p><p>Cámaras</p><p>Etiquetas de cámara en Octane</p><p>Configuración del render</p><p>Etiqueta de capas</p><p>Salida a medios</p><p>PF</p><p>Proyecto final</p><p>Modelado, composición y texturizado de una escena con Cinema 4D</p>"
 Composiciones abstractas con Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Cinema 4D,Diagramación,Iluminacion,Manos a la obra,Composición inicial,Preparación de assets,Diagramación de espacio,Luces de estudio,Luz de ambiente,Perfeccionando el modelado]",<p>U1</p><p>Introducción</p><p>Presentación</p><p>Influencias</p><p>¿Qué haremos en el curso?</p><p>U2</p><p>Flujo de trabajo</p><p>Referentes y estilo</p><p>Composición inicial</p><p>Preparación de assets</p><p>U3</p><p>Manos a la obra</p><p>Modelado y diagramación de espacio</p><p>Iluminación</p><p>Materiales y texturas</p><p>Acabados finales</p><p>U4</p><p>A fuego</p><p>Render</p><p>Post</p><p>PF</p><p>Proyecto final</p><p>Composiciones abstractas con Cinema 4D</p>
 Lettering 3D: modelado y texturizado con Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Imagen,Modelado,Presentación,Render,Cinema 4D,Ilustrador,Modelado 3D,Texturizado,Photoshop,Estilo peluda]","<p>
 Unidades 
</p><p>Presentación</p><p>Influencias y colegas de profesión</p><p>Render con Octane</p><p>Breaking & búsqueda de referencias</p><p>Modelado, texturizado e iluminación 1</p><p>Modelado, texturizado e iluminación 2</p><p>Retoque final en Photoshop</p><p>Breafing búsqueda de referencias</p><p>Modelado, pelo e iluminación 1</p><p>Modelado, pelo e iluminación 2</p><p>Retoque final en Photoshop</p><p>Breafing, búsqueda de referencias y boceto</p><p>Modelado, esculpido, texturizado e iluminación 1</p><p>Modelado, esculpido, texturizado e iluminación 2</p><p>Retoque final en Photoshop</p><p>Breafing búsqueda de referencias y boceto</p><p>Modelado 1</p><p>Modelado 2</p><p>Iluminación, materiales y render</p><p>Retoque final en Photoshop</p><p>Lettering 3D: modelado y texturizado con Cinema 4D</p><p>
Comprar 39,90 €    
</p>"
 Realidad Aumentada: Experto en Cinema 4D ,EUROINNOVA INTERNATIONAL ONLINE EDUCATION,Curso,,Online,340h,6 Meses,Juniootras fechas,,,,,,,,Online,"[Modelado,MASTER,Cursos,Cinema 4D,Multimedia,Euroinnova cursos,Animacion,Cursos online euroinnova,Audiovisual,Master online euroinnova,Master euroinnova,3D,4D,Master,Cursos,Euroinnova cursos,Cursos online euroinnova,Master online euroinnova,Master euroinnova]",
 Curso de Dirección Cinematográfica ,ESCUELA AUDIOVISUAL MASTERD,Curso,,Semipresencial,,,Fechas a elegir,En 24 sedes,,Sí,,,,,"[A Coruña, Badajoz, Castellón De La Plana(Castellón), Cáceres, Córdoba, Eivissa(Islas Baleares), Guadalajara, Huesca, León, Logroño(La Rioja), Lugo, Ourense(Orense), Palencia, Palma De Mallorca(Islas Baleares), Pamplona(Navarra), Salamanca, Santa Cruz De Tenerife(Tenerife), Santander(Cantabria), Segovia, Soria, Teruel, Vigo(Pontevedra), Vitoria-gasteiz(Álava), Ávila]","[Dirección de cine,Guión,Cine italiano,Cinema 4D,Cine de acción,Cine español,Dirección de actores,Equipos de sonido,Interpretación,Lenguaje cinematográfico,Rodaje,Audiovisuales,Lenguaje audiovisual,Rodaje cinematográfico,Cine,Cinematografía,Director,Historia de la Cinematografía,Director de cine,Equipos cinematográficos]",<p>TEMARIO </p>
 Curso Avanzado Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Curso,Nivel avanzado,Online,280h,Flexible,Fechas a elegir,,,,,,,Sí,Online,"[Imagen,Adobe Photoshop,Postproducción,After effects,Edición de vídeo,Render,Adobe Audition,Cinema 4D,Motion Graphics,Vídeo digital,Cine,Television,Técnicas de modelado,Spots publicitarios,Motion Design]",
 Organización y desarrollo de un proyecto 3D con Cinema 4D ,DOMESTIKA,Curso,,Online,,,Fechas a elegir,,,,,,,,Online,"[Arte,Música electrónica,Dibujos animados,Cinema 4D,Photoshop,Organización de un proyecto,Organización de un proyecto 3D,Fase de preproducción,Desarrollo de un proyecto 3D,Productor de Motion Graphics]","<p>
 Unidades 
</p><p>Presentación</p><p>Influencias</p><p>Organización de un proyecto</p><p>Mood y estilo</p><p>Composición inicial</p><p>Blocking</p><p>Elementos (Parte 1)</p><p>Elementos (Parte 2)</p><p>Elementos (Parte 3)</p><p>Elementos (Parte 4)</p><p>Elementos (Parte 5)</p><p>Escalado</p><p>Composición final</p><p>Últimos retoques</p><p>Organización y desarrollo de un proyecto 3D con Cinema 4D</p><p>
Comprar 19,90 €    
</p>"
 Lettering 3D con Cinema 4D y Redshift ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Modelado,Adobe Photoshop,Cinema 4D,Bocetos,Diseñador 3D,Lettering de humo,Iluminación materiales,Retoque final,Letras con tentáculos,Marca de bebidas naturales]",
 Diseño de personajes en Cinema 4D: del boceto a la impresión 3D ,DOMESTIKA,Curso,,Online,,,Fechas a elegir,,,,,,,,Online,"[Papel,Presentación,Render,Color,Cinema 4D,Ilustrador,Acabados,Bocetos,Texturas,Impresión,Boceto a lápiz,Diferentes formatos,Formato para impresión 3D]","<p>
 Unidades 
</p><p>Presentación</p><p>Influencias</p><p>Teoría sobre el 3D</p><p>Herramientas básicas de Cinema 4D</p><p>Creación de elementos simples o familias de objetos</p><p>Boceto a lápiz</p><p>Estructura general I</p><p>Estructura general II</p><p>Estructura general III</p><p>Detalles</p><p>Color y textura</p><p>Creación del contexto I</p><p>Creación del contexto II</p><p>Render</p><p>Diferentes formatos</p><p>Formato para impresión 3D</p><p>Impresión en el taller</p><p>Diseño de personajes en Cinema 4D: del boceto a la impresión 3D</p><p>
Comprar 29,90 €    
</p>"
 Creación de mundos 3D en miniatura con Procreate y Cinema 4D ,DOMESTIKA,Curso,,Online,,,,,,,,,,,Online,"[Cinema 4D,Máscaras,Photoshop,Adobe illustrator,Herramientas,PALETA DE COLOR,Diseñador visual,Terminemos nuestro diorama,Modelado de la estructura,Boceto en Procreate]",
 Especialista TIC en modelado 3D y cinema 4D ,VIVE FORMACION,Curso,,Online,300h,,,,,,,,,,Online,"[Modelado,Cinema 4D,Modelado 3D,Diseño,Iluminacion,Elementos,Escenas,Cámaras,Videojuego,Supuestos práctos]","<p>M1. Modelado.</p><p>UD1. La interfaz de cinema 4D.</p><p>UD2. Escenas.</p><p>UD3. Primitivas en cinema 4D.</p><p>UD4. Transformaciones.</p><p>UD5. SPLINES.</p><p>UD6. Copiar y alinear objetos en cinema 4D.</p><p>UD7. Capas.</p><p>UD8. Deformadores en cinema 4D.</p><p>M2. Materiales, iluminación y cámaras.</p><p>UD1. Materiales en cinema 4D.</p><p>UD2. Iluminación.</p><p>UD3. Cámaras y elementos de escena.</p><p>M3. Animación y renderizado.</p><p>UD1. Animación en cinema 4D.</p><p>UD2. Partículas.</p><p>UD3. Renderizado en cinema 4D</p><p>UD4. Supuestos prácticos.</p>"
" Técnico Superior en Modelado 3D, Render y Animación Profesional con Cinema 4D Broadcast ",CURSOTECA,Curso,,,,,Fechas a elegir,Valladolid,,,,,,,[Valladolid],"[Modelado,Cinema 4D,Modelado 3D,Trabajar con escenas,Importar y exportar,Explorar escenas,Niveles de representación,Mover y rotar,Conectar objetos,Hacer editable,Splines primitivas,NURBS,Duplicar objetos,Copiar objetos,Gestión de capas,Editar materiales,Creación de materiales,Luz,Elementos de escena,Cámaras,Animación en cinema 4D]","<p>MODULO I. MODELADO</p><p>TEMA 1. LA INTERFAZ DE CINEMA 4D</p><p>Introducción</p><p>Elementos de la interfaz</p><p>TEMA 2. ESCENAS</p><p>Trabajar con escenas</p><p>Importar y Exportar</p><p>Manipulación de visores</p><p>Vistas</p><p>Explorar escenas</p><p>Niveles de representación</p><p>TEMA 3. PRIMITIVAS EN CINEMA 4D</p><p>Creación de primitivas</p><p>Propiedades de primitivas</p><p>TEMA 4. TRANSFORMACIONES</p><p>Seleccionar y ocultar objetos</p><p>Mover, Rotar y Escalar</p><p>Grupos y Protección</p><p>Conectar objetos</p><p>Hacer editable</p><p>TEMA 5. SPLINES</p><p>Splines primitivas</p><p>Propiedades de las splines</p><p>Splines a mano alzada</p><p>Edición de Splines</p><p>NURBS</p><p>TEMA 6. COPIAR Y ALINEAR OBJETOS EN CINEMA 4D</p><p>Copiar objetos</p><p>Duplicar objetos</p><p>Matriz</p><p>Alinear objetos</p><p>TEMA 7. CAPAS</p><p>Creación y eliminación</p><p>Incluir objetos</p><p>Gestor de capas</p><p>TEMA 8. DEFORMADORES EN CINEMA 4D</p><p>Aplicación de deformadores</p><p>Deformadores I</p><p>Deformadores II</p><p>MODULO II. MATERIALES, ILUMINACIÓN Y CÁMARAS</p><p>TEMA 9. MATERIALES EN CINEMA 4D</p><p>Materiales predefinidos</p><p>Editar materiales</p><p>Creación de materiales</p><p>TEMA 10. ILUMINACIÓN</p><p>Tipos de luces</p><p>Parámetros de luces</p><p>TEMA 11. CÁMARAS Y ELEMENTOS DE ESCENA</p><p>Cámaras</p><p>Elementos de escena</p><p>MODULO III. ANIMACIÓN Y RENDERIZADO</p><p>TEMA 12. ANIMACIÓN EN CINEMA 4D</p><p>Paleta de tiempo</p><p>Animaciones automáticas</p><p>Animaciones manuales</p><p>Editar animaciones</p><p>Alinear trayectorias a formasSplines</p><p>TEMA 13. PARTÍCULAS</p><p>Emisor de partículas</p><p>Deformadores de partículas</p><p>TEMA 14. RENDERIZADO EN CINEMA 4D</p><p>Renderizar escenas</p><p>Renderizar animaciones</p><p>TEMA 15. SUPUESTOS PRÁCTICOS</p><p>Supuesto Práctico 1. Lainterfaz de Cinema 4D</p><p>Supuesto Práctico 2. Escenas</p><p>Supuesto Práctico 3. Primitivas</p><p>Supuesto Práctico 4.Transformaciones</p><p>Supuesto Práctico 5. Splines</p><p>Supuesto Práctico 6. Copiar yAlinear</p><p>Supuesto Práctico 7. Capas</p><p>Supuesto Práctico 8.Deformadores</p><p>Supuesto Práctico 9.Materiales</p><p>Supuesto Práctico 10.Iluminación</p><p>Supuesto Práctico 11. Cámarasy elementos de escena</p><p>Supuesto Práctico 12.Animación</p><p>Supuesto Práctico 13.Partículas</p><p>Supuesto Práctico 14.Renderizado</p><p></p><p></p>"
" Técnico Superior en Modelado 3D, Render y Animación Profesional con Cinema 4D Broadcast ",CURSOTECA,Curso,,A distancia,,,,,,Sí,,,,,A distancia,"[Modelado 3D,Cinema 4D,Modelado,Animacion,Curso,Trabajar con escenas,Importar y exportar,Infografía,Creación de primitivas,Seleccionar y ocultar objetos,Edición de splines,Propiedades de las splines,Aplicación de deformadores,Parámetros de luces,Animaciones automáticas,Deformadores de partículas]","<p>- 1 Manual ""Cinema4D""</p><p>- 1 Cuaderno de Trabajo""Cinema 4D""</p><p>- 1 CD-Rom ""CursoMultimedia Cinema 4D. CDROM 1""</p><p>- 1 CD-Rom ""CursoMultimedia Cinema 4D. CDROM 2""</p><p>MODULO I. MODELADO</p><p>TEMA 1. LA INTERFAZ DE CINEMA 4D</p><p>Introducción</p><p>Elementos de la interfaz</p><p>TEMA 2. ESCENAS</p><p>Trabajar con escenas</p><p>Importar y Exportar</p><p>Manipulación de visores</p><p>Vistas</p><p>Explorar escenas</p><p>Niveles de representación</p><p>TEMA 3. PRIMITIVAS EN CINEMA 4D</p><p>Creación de primitivas</p><p>Propiedades de primitivas</p><p>TEMA 4. TRANSFORMACIONES</p><p>Seleccionar y ocultar objetos</p><p>Mover, Rotar y Escalar</p><p>Grupos y Protección</p><p>Conectar objetos</p><p>Hacer editable</p><p>TEMA 5. SPLINES</p><p>Splines primitivas</p><p>Propiedades de las splines</p><p>Splines a mano alzada</p><p>Edición de Splines</p><p>NURBS</p><p>TEMA 6. COPIAR Y ALINEAR OBJETOS EN CINEMA 4D</p><p>Copiar objetos</p><p>Duplicar objetos</p><p>Matriz</p><p>Alinear objetos</p><p>TEMA 7. CAPAS</p><p>Creación y eliminación</p><p>Incluir objetos</p><p>Gestor de capas</p><p>TEMA 8. DEFORMADORES EN CINEMA 4D</p><p>Aplicación de deformadores</p><p>Deformadores I</p><p>Deformadores II</p><p>MODULO II. MATERIALES, ILUMINACIÓN Y CÁMARAS</p><p>TEMA 9. MATERIALES EN CINEMA 4D</p><p>Materiales predefinidos</p><p>Editar materiales</p><p>Creación de materiales</p><p>TEMA 10. ILUMINACIÓN</p><p>Tipos de luces</p><p>Parámetros de luces</p><p>TEMA 11. CÁMARAS Y ELEMENTOS DE ESCENA</p><p>Cámaras</p><p>Elementos de escena</p><p>MODULO III. ANIMACIÓN Y RENDERIZADO</p><p>TEMA 12. ANIMACIÓN EN CINEMA 4D</p><p>Paleta de tiempo</p><p>Animaciones automáticas</p><p>Animaciones manuales</p><p>Editar animaciones</p><p>Alinear trayectorias a formasSplines</p><p>TEMA 13. PARTÍCULAS</p><p>Emisor de partículas</p><p>Deformadores de partículas</p><p>TEMA 14. RENDERIZADO EN CINEMA 4D</p><p>Renderizar escenas</p><p>Renderizar animaciones</p><p>TEMA 15. SUPUESTOS PRÁCTICOS</p><p>Supuesto Práctico 1. Lainterfaz de Cinema 4D</p><p>Supuesto Práctico 2. Escenas</p><p>Supuesto Práctico 3. Primitivas</p><p>Supuesto Práctico 4.Transformaciones</p><p>Supuesto Práctico 5. Splines</p><p>Supuesto Práctico 6. Copiar yAlinear</p><p>Supuesto Práctico 7. Capas</p><p>Supuesto Práctico 8.Deformadores</p><p>Supuesto Práctico 9.Materiales</p><p>Supuesto Práctico 10.Iluminación</p><p>Supuesto Práctico 11. Cámarasy elementos de escena</p><p>Supuesto Práctico 12.Animación</p><p>Supuesto Práctico 13.Partículas</p><p>Supuesto Práctico 14.Renderizado</p><p></p><p></p>"
 Cinema 4D Iluminación & Render ,MAD CENTER,Curso,,,8h,,,Barcelona,,,,,,,[Barcelona],[Cinema 4D],
 Cinema 4D + integración After Effects ,MAD CENTER,Curso,,,8h,,,Barcelona,,,,,,,[Barcelona],"[Exportación,Postproducción,After effects,Cinema 4D]",
